COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
3000018,9,15/01/2025 00:00,1.8,S
3000018,9,15/01/2025 01:00,2.5,S
3000018,9,15/01/2025 02:00,2.6,S
3000018,9,15/01/2025 03:00,2,S
3000018,9,15/01/2025 04:00,1.8,S
3000018,9,15/01/2025 05:00,3.2,S
3000018,9,15/01/2025 06:00,2.6,S
3000018,9,15/01/2025 07:00,4.6,S
3000018,9,15/01/2025 08:00,3,S
3000018,9,15/01/2025 09:00,3.7,S
3000018,9,15/01/2025 10:00,3.9,S
3000018,9,15/01/2025 11:00,5.1,S
3000018,9,15/01/2025 12:00,2.3,S
3000018,9,15/01/2025 13:00,1.9,S
3000018,9,15/01/2025 14:00,1.7,S
3000018,9,15/01/2025 15:00,2.9,S
3000018,9,15/01/2025 16:00,4.6,S
3000018,9,15/01/2025 17:00,3.1,S
3000018,9,15/01/2025 18:00,3.7,S
3000018,9,15/01/2025 19:00,3.9,S
3000018,9,15/01/2025 20:00,5.7,S
3000018,9,15/01/2025 21:00,3,S
3000018,9,15/01/2025 22:00,2.3,S
3000018,9,15/01/2025 23:00,2.5,S
3000018,9,16/01/2025 00:00,3.1,S
3000018,9,16/01/2025 01:00,3.3,S
3000018,9,16/01/2025 02:00,2.7,S
3000018,9,16/01/2025 03:00,2.3,S
3000018,9,16/01/2025 04:00,3.1,S
3000018,9,16/01/2025 05:00,3,S
3000018,9,16/01/2025 06:00,3.9,S
3000018,9,16/01/2025 07:00,4.1,S
3000018,9,16/01/2025 08:00,3.5,S
3000018,9,16/01/2025 09:00,4.5,S
3000018,9,16/01/2025 10:00,5.3,S
3000018,9,16/01/2025 11:00,5.8,S
3000018,9,16/01/2025 12:00,6.7,S
3000018,9,16/01/2025 13:00,6.9,S
3000018,9,16/01/2025 14:00,7.7,S
3000018,9,16/01/2025 15:00,6.7,S
3000018,9,16/01/2025 16:00,5.4,S
3000018,9,16/01/2025 17:00,5.8,S
3000018,9,16/01/2025 18:00,4.6,S
3000018,9,16/01/2025 19:00,14.1,S
3000018,9,16/01/2025 20:00,6.3,S
3000018,9,16/01/2025 21:00,3.1,S
3000018,9,16/01/2025 22:00,5.3,S
3000018,9,16/01/2025 23:00,3.6,S
3000018,9,17/01/2025 00:00,2.5,S
3000018,9,17/01/2025 01:00,2.5,S
3000018,9,17/01/2025 02:00,2,S
3000018,9,17/01/2025 03:00,2.6,S
3000018,9,17/01/2025 04:00,2.3,S
3000018,9,17/01/2025 05:00,3.7,S
3000018,9,17/01/2025 06:00,2.8,S
3000018,9,17/01/2025 07:00,2.6,S
3000018,9,17/01/2025 08:00,2.5,S
3000018,9,17/01/2025 09:00,3.4,S
3000018,9,17/01/2025 10:00,3.1,S
3000018,9,17/01/2025 11:00,2.6,S
3000018,9,17/01/2025 12:00,2.8,S
3000018,9,17/01/2025 13:00,2.9,S
3000018,9,17/01/2025 14:00,3.6,S
3000018,9,17/01/2025 15:00,3.9,S
3000018,9,17/01/2025 16:00,4.4,S
3000018,9,17/01/2025 17:00,5.6,S
3000018,9,17/01/2025 18:00,5.4,S
3000018,9,17/01/2025 19:00,9.2,S
3000018,9,17/01/2025 20:00,23.8,S
3000018,9,17/01/2025 21:00,12.3,S
3000018,9,17/01/2025 22:00,5.4,S
3000018,9,17/01/2025 23:00,6.9,S
3000018,9,18/01/2025 00:00,4.5,S
3000018,9,18/01/2025 01:00,4.1,S
3000018,9,18/01/2025 02:00,3.8,S
3000018,9,18/01/2025 03:00,2.5,S
3000018,9,18/01/2025 04:00,2.1,S
3000018,9,18/01/2025 05:00,1.8,S
3000018,9,18/01/2025 06:00,2.4,S
3000018,9,18/01/2025 07:00,2.7,S
3000018,9,18/01/2025 08:00,3.4,S
3000018,9,18/01/2025 09:00,5.2,S
3000018,9,18/01/2025 10:00,4.4,S
3000018,9,18/01/2025 11:00,3.2,S
3000018,9,18/01/2025 12:00,3.6,S
3000018,9,18/01/2025 13:00,3,S
3000018,9,18/01/2025 14:00,3.5,S
3000018,9,18/01/2025 15:00,5.3,S
3000018,9,18/01/2025 16:00,8.9,S
3000018,9,18/01/2025 17:00,6.7,S
3000018,9,18/01/2025 18:00,12.2,S
3000018,9,18/01/2025 19:00,9.6,S
3000018,9,18/01/2025 20:00,3.8,S
3000018,9,18/01/2025 21:00,2.7,S
3000018,9,18/01/2025 22:00,2,S
3000018,9,18/01/2025 23:00,2.3,S
3000018,9,19/01/2025 00:00,2.8,S
3000018,9,19/01/2025 01:00,14.4,S
3000018,9,19/01/2025 02:00,3.4,S
3000018,9,19/01/2025 03:00,4.8,S
3000018,9,19/01/2025 04:00,3.1,S
3000018,9,19/01/2025 05:00,2.3,S
3000018,9,19/01/2025 06:00,7.7,S
3000018,9,19/01/2025 07:00,4.5,S
3000018,9,19/01/2025 08:00,7.4,S
3000018,9,19/01/2025 09:00,5.2,S
3000018,9,19/01/2025 10:00,5,S
3000018,9,19/01/2025 11:00,7.8,S
3000018,9,19/01/2025 12:00,3.7,S
3000018,9,19/01/2025 13:00,3.5,S
3000018,9,19/01/2025 14:00,3.3,S
3000018,9,19/01/2025 15:00,3.9,S
3000018,9,19/01/2025 16:00,3.9,S
3000018,9,19/01/2025 17:00,5.4,S
3000018,9,19/01/2025 18:00,7.2,S
3000018,9,19/01/2025 19:00,12,S
3000018,9,19/01/2025 20:00,13.1,S
3000018,9,19/01/2025 21:00,8.5,S
3000018,9,19/01/2025 22:00,6.1,S
3000018,9,19/01/2025 23:00,5.5,S
3000018,9,20/01/2025 00:00,4.1,S
3000018,9,20/01/2025 01:00,3.5,S
3000018,9,20/01/2025 02:00,2.9,S
3000018,9,20/01/2025 03:00,3,S
3000018,9,20/01/2025 04:00,3.1,S
3000018,9,20/01/2025 05:00,3.3,S
3000018,9,20/01/2025 06:00,3.4,S
3000018,9,20/01/2025 07:00,2.8,S
3000018,9,20/01/2025 08:00,2.6,S
3000018,9,20/01/2025 09:00,3,S
3000018,9,20/01/2025 10:00,4.8,S
3000018,9,20/01/2025 11:00,10.3,S
3000018,9,20/01/2025 12:00,3.9,S
3000018,9,20/01/2025 13:00,3.9,S
3000018,9,20/01/2025 14:00,3.8,S
3000018,9,20/01/2025 15:00,4,S
3000018,9,20/01/2025 16:00,4.1,S
3000018,9,20/01/2025 17:00,4.4,S
3000018,9,20/01/2025 18:00,7.7,S
3000018,9,20/01/2025 19:00,7.1,S
3000018,9,20/01/2025 20:00,8,S
3000018,9,20/01/2025 21:00,5.7,S
3000018,9,20/01/2025 22:00,4.7,S
3000018,9,20/01/2025 23:00,4.5,S
3000018,9,21/01/2025 00:00,2.6,S
3000018,9,21/01/2025 01:00,2.1,S
3000018,9,21/01/2025 02:00,4.1,S
3000018,9,21/01/2025 03:00,2.8,S
3000018,9,21/01/2025 04:00,3.3,S
3000018,9,21/01/2025 05:00,3.6,S
3000018,9,21/01/2025 06:00,4.7,S
3000018,9,21/01/2025 07:00,4.9,S
3000018,9,21/01/2025 08:00,3.7,S
3000018,9,21/01/2025 09:00,4.7,S
3000018,9,21/01/2025 10:00,10.2,S
3000018,9,21/01/2025 11:00,3.3,S
3000018,9,21/01/2025 12:00,3.1,S
3000018,9,21/01/2025 13:00,3,S
3000018,9,21/01/2025 14:00,2.6,S
3000018,9,21/01/2025 15:00,3.1,S
3000018,9,21/01/2025 16:00,3.7,S
3000018,9,21/01/2025 17:00,3.4,S
3000018,9,21/01/2025 18:00,3.1,S
3000018,9,21/01/2025 19:00,3.4,S
3000018,9,21/01/2025 20:00,2.4,S
3000018,9,21/01/2025 21:00,2.1,S
3000018,9,21/01/2025 22:00,5,S
3000018,9,21/01/2025 23:00,2.8,S
3000018,9,22/01/2025 00:00,3.2,S
3000018,9,22/01/2025 01:00,2.2,S
3000018,9,22/01/2025 02:00,2.7,S
3000018,9,22/01/2025 03:00,1.9,S
3000018,9,22/01/2025 04:00,1.8,S
3000018,9,22/01/2025 05:00,2.2,S
3000018,9,22/01/2025 06:00,2,S
3000018,9,22/01/2025 07:00,7.7,S
3000018,9,22/01/2025 08:00,5.6,S
3000018,9,22/01/2025 09:00,3.5,S
3000018,9,22/01/2025 10:00,5,S
3000018,9,22/01/2025 11:00,4.9,S
3000018,9,22/01/2025 12:00,5.3,S
3000018,9,22/01/2025 13:00,3.3,S
3000018,9,22/01/2025 14:00,3,S
3000018,9,22/01/2025 15:00,3.6,S
3000018,9,22/01/2025 16:00,4.1,S
3000018,9,22/01/2025 17:00,4.6,S
3000018,9,22/01/2025 18:00,5.2,S
3000018,9,22/01/2025 19:00,5,S
3000018,9,22/01/2025 20:00,4.6,S
3000018,9,22/01/2025 21:00,3.1,S
3000018,9,22/01/2025 22:00,3.3,S
3000018,9,22/01/2025 23:00,3.2,S
3000018,9,23/01/2025 00:00,3.5,S
3000018,9,23/01/2025 01:00,3.8,S
3000018,9,23/01/2025 02:00,3.1,S
3000018,9,23/01/2025 03:00,2.6,S
3000018,9,23/01/2025 04:00,2.4,S
3000018,9,23/01/2025 05:00,3.9,S
3000018,9,23/01/2025 06:00,2.7,S
3000018,9,23/01/2025 07:00,1.9,S
3000018,9,23/01/2025 08:00,2.4,S
3000018,9,23/01/2025 09:00,2.2,S
3000018,9,23/01/2025 10:00,2.4,S
3000018,9,23/01/2025 11:00,2.3,S
3000018,9,23/01/2025 12:00,2.4,S
3000018,9,23/01/2025 13:00,2.2,S
3000018,9,23/01/2025 14:00,2.4,S
3000018,9,23/01/2025 15:00,6.6,S
3000018,9,23/01/2025 16:00,6.8,S
3000018,9,23/01/2025 17:00,9.5,S
3000018,9,23/01/2025 18:00,5.5,S
3000018,9,23/01/2025 19:00,5.2,S
3000018,9,23/01/2025 20:00,13.2,S
3000018,9,23/01/2025 21:00,9.2,S
3000018,9,23/01/2025 22:00,7.2,S
3000018,9,23/01/2025 23:00,7.9,S
3000018,9,24/01/2025 00:00,8.6,S
3000018,9,24/01/2025 01:00,7.5,S
3000018,9,24/01/2025 02:00,5,S
3000018,9,24/01/2025 03:00,2.7,S
3000018,9,24/01/2025 04:00,2.6,S
3000018,9,24/01/2025 05:00,2.3,S
3000018,9,24/01/2025 06:00,1.9,S
3000018,9,24/01/2025 07:00,1.9,S
3000018,9,24/01/2025 08:00,1.3,S
3000018,9,24/01/2025 09:00,2.8,S
3000018,9,24/01/2025 10:00,4.3,S
3000018,9,24/01/2025 11:00,4.9,S
3000018,9,24/01/2025 12:00,4,S
3000018,9,24/01/2025 13:00,2,S
3000018,9,24/01/2025 14:00,1.3,S
3000018,9,24/01/2025 15:00,1.5,S
3000018,9,24/01/2025 16:00,2.2,S
3000018,9,24/01/2025 17:00,3.3,S
3000018,9,24/01/2025 18:00,2.6,S
3000018,9,24/01/2025 19:00,3.4,S
3000018,9,24/01/2025 20:00,3.6,S
3000018,9,24/01/2025 21:00,2,S
3000018,9,24/01/2025 22:00,5,S
3000018,9,24/01/2025 23:00,4.6,S
3000018,9,25/01/2025 00:00,2.5,S
3000018,9,25/01/2025 01:00,2,S
3000018,9,25/01/2025 02:00,2.2,S
3000018,9,25/01/2025 03:00,2.4,S
3000018,9,25/01/2025 04:00,2.4,S
3000018,9,25/01/2025 05:00,1.5,S
3000018,9,25/01/2025 06:00,2.1,S
3000018,9,25/01/2025 07:00,1.8,S
3000018,9,25/01/2025 08:00,1.7,S
3000018,9,25/01/2025 09:00,2,S
3000018,9,25/01/2025 10:00,1.8,S
3000018,9,25/01/2025 11:00,2.5,S
3000018,9,25/01/2025 12:00,3,S
3000018,9,25/01/2025 13:00,3,S
3000018,9,25/01/2025 14:00,2,S
3000018,9,25/01/2025 15:00,2.2,S
3000018,9,25/01/2025 16:00,3.4,S
3000018,9,25/01/2025 17:00,3.7,S
3000018,9,25/01/2025 18:00,3.6,S
3000018,9,25/01/2025 19:00,3,S
3000018,9,25/01/2025 20:00,2.2,S
3000018,9,25/01/2025 21:00,2.4,S
3000018,9,25/01/2025 22:00,1.8,S
3000018,9,25/01/2025 23:00,1.3,S
3000018,9,26/01/2025 00:00,1.9,S
3000018,9,26/01/2025 01:00,2,S
3000018,9,26/01/2025 02:00,1.6,S
3000018,9,26/01/2025 03:00,1.8,S
3000018,9,26/01/2025 04:00,1.8,S
3000018,9,26/01/2025 05:00,2,S
3000018,9,26/01/2025 06:00,1.5,S
3000018,9,26/01/2025 07:00,1.9,S
3000018,9,26/01/2025 08:00,1.8,S
3000018,9,26/01/2025 09:00,2.3,S
3000018,9,26/01/2025 10:00,2.3,S
3000018,9,26/01/2025 11:00,2.4,S
